condition,run,epoch,episode,row_id,scan,occ
notepad,kym4znjc,4,32,canon-full_grid_active-14,24,0.6754
notepad,kym4znjc,4,32,canon-full_grid_active-14,25,0.7843
notepad,kym4znjc,4,32,canon-full_grid_active-14,26,0.6754
notepad,kym4znjc,4,32,canon-full_grid_active-14,27,0.7273
notepad,kym4znjc,4,32,canon-full_grid_active-14,28,0.6799
notepad,kym4znjc,4,32,canon-full_grid_active-14,29,0.6885
notepad,kym4znjc,4,32,canon-full_grid_active-14,30,0.8355
notepad,kym4znjc,4,33,canon-full_grid_active-14,1,0.2300
notepad,kym4znjc,4,33,canon-full_grid_active-14,2,0.3746
notepad,kym4znjc,4,33,canon-full_grid_active-14,3,0.3746
notepad,kym4znjc,4,33,canon-full_grid_active-14,4,0.5186
notepad,kym4znjc,4,33,canon-full_grid_active-14,5,0.6478
notepad,kym4znjc,4,33,canon-full_grid_active-14,6,0.6478
notepad,kym4znjc,4,33,canon-full_grid_active-14,7,0.6478
notepad,kym4znjc,4,33,canon-full_grid_active-14,8,0.7418
notepad,kym4znjc,4,33,canon-full_grid_active-14,9,0.8452
notepad,kym4znjc,4,33,canon-full_grid_active-14,10,0.8452
notepad,kym4znjc,4,33,canon-full_grid_active-14,11,0.8526
notepad,kym4znjc,4,33,canon-full_grid_active-14,12,0.1993
notepad,kym4znjc,4,33,canon-full_grid_active-14,13,0.7922
notepad,kym4znjc,4,33,canon-full_grid_active-14,14,0.8452
notepad,kym4znjc,4,33,canon-full_grid_active-14,15,0.8355
notepad,kym4znjc,4,33,canon-full_grid_active-14,16,0.8484
notepad,kym4znjc,4,33,canon-full_grid_active-14,17,0.7688
notepad,kym4znjc,4,33,canon-full_grid_active-14,18,0.8019
notepad,kym4znjc,4,33,canon-full_grid_active-14,19,0.8429
notepad,kym4znjc,4,33,canon-full_grid_active-14,20,0.8019
notepad,kym4znjc,4,33,canon-full_grid_active-14,21,0.7864
notepad,kym4znjc,4,33,canon-full_grid_active-14,22,0.7874
notepad,kym4znjc,4,33,canon-full_grid_active-14,23,0.7864
notepad,kym4znjc,4,33,canon-full_grid_active-14,24,0.8494
notepad,kym4znjc,4,33,canon-full_grid_active-14,25,0.7864
notepad,kym4znjc,4,33,canon-full_grid_active-14,26,0.8065
notepad,kym4znjc,4,33,canon-full_grid_active-14,27,0.8290
notepad,kym4znjc,4,34,canon-full_grid_active-14,1,0.2300
notepad,kym4znjc,4,34,canon-full_grid_active-14,2,0.3746
notepad,kym4znjc,4,34,canon-full_grid_active-14,3,0.3746
notepad,kym4znjc,4,34,canon-full_grid_active-14,4,0.5186
notepad,kym4znjc,4,34,canon-full_grid_active-14,5,0.6478
notepad,kym4znjc,4,34,canon-full_grid_active-14,6,0.6478
notepad,kym4znjc,4,34,canon-full_grid_active-14,7,0.7418
notepad,kym4znjc,4,34,canon-full_grid_active-14,8,0.8452
notepad,kym4znjc,4,34,canon-full_grid_active-14,9,0.2969
notepad,kym4znjc,4,34,canon-full_grid_active-14,10,0.1993
notepad,kym4znjc,4,34,canon-full_grid_active-14,11,0.4320
notepad,kym4znjc,4,34,canon-full_grid_active-14,12,0.6667
notepad,kym4znjc,4,34,canon-full_grid_active-14,13,0.6906
notepad,kym4znjc,4,34,canon-full_grid_active-14,14,0.7735
notepad,kym4znjc,4,34,canon-full_grid_active-14,15,0.7678
notepad,kym4znjc,4,34,canon-full_grid_active-14,16,0.7961
notepad,kym4znjc,4,34,canon-full_grid_active-14,17,0.7961
notepad,kym4znjc,4,34,canon-full_grid_active-14,18,0.8317
notepad,kym4znjc,4,34,canon-full_grid_active-14,19,0.8045
notepad,kym4znjc,4,34,canon-full_grid_active-14,20,0.4257
notepad,kym4znjc,4,34,canon-full_grid_active-14,21,0.8226
notepad,kym4znjc,4,34,canon-full_grid_active-14,22,0.8516
notepad,kym4znjc,4,34,canon-full_grid_active-14,23,0.8603
notepad,kym4znjc,4,34,canon-full_grid_active-14,24,0.8854
notepad,kym4znjc,4,35,canon-full_grid_active-14,1,0.2300
notepad,kym4znjc,4,35,canon-full_grid_active-14,2,0.3746
notepad,kym4znjc,4,35,canon-full_grid_active-14,3,0.3746
notepad,kym4znjc,4,35,canon-full_grid_active-14,4,0.4631
notepad,kym4znjc,4,35,canon-full_grid_active-14,5,0.5880
notepad,kym4znjc,4,35,canon-full_grid_active-14,6,0.6732
notepad,kym4znjc,4,35,canon-full_grid_active-14,7,0.7774
notepad,kym4znjc,4,35,canon-full_grid_active-14,8,0.7774
notepad,kym4znjc,4,35,canon-full_grid_active-14,9,0.8645
notepad,kym4znjc,4,35,canon-full_grid_active-14,10,0.6538
notepad,kym4znjc,4,35,canon-full_grid_active-14,11,0.6711
notepad,kym4znjc,4,35,canon-full_grid_active-14,12,0.2692
notepad,kym4znjc,4,35,canon-full_grid_active-14,13,0.2535
notepad,kym4znjc,4,35,canon-full_grid_active-14,14,0.4390
notepad,kym4znjc,4,35,canon-full_grid_active-14,15,0.5442
notepad,kym4znjc,4,35,canon-full_grid_active-14,16,0.5442
notepad,kym4znjc,4,35,canon-full_grid_active-14,17,0.5973
notepad,kym4znjc,4,35,canon-full_grid_active-14,18,0.5973
notepad,kym4znjc,4,35,canon-full_grid_active-14,19,0.2300
notepad,kym4znjc,4,35,canon-full_grid_active-14,20,0.4725
notepad,kym4znjc,4,35,canon-full_grid_active-14,21,0.6286
notepad,kym4znjc,4,35,canon-full_grid_active-14,22,0.6667
notepad,kym4znjc,4,35,canon-full_grid_active-14,23,0.7594
notepad,kym4znjc,4,35,canon-full_grid_active-14,24,0.7079
notepad,kym4znjc,4,35,canon-full_grid_active-14,25,0.7312
notepad,kym4znjc,4,35,canon-full_grid_active-14,26,0.7642
notepad,kym4znjc,4,35,canon-full_grid_active-14,27,0.7944
notepad,kym4znjc,4,35,canon-full_grid_active-14,28,0.7944
notepad,kym4znjc,4,35,canon-full_grid_active-14,29,0.7594
notepad,kym4znjc,4,35,canon-full_grid_active-14,30,0.7882
notepad,kym4znjc,4,36,canon-full_grid_active-14,1,0.2300
notepad,kym4znjc,4,36,canon-full_grid_active-14,2,0.3746
notepad,kym4znjc,4,36,canon-full_grid_active-14,3,0.6054
notepad,kym4znjc,4,36,canon-full_grid_active-14,4,0.7375
notepad,kym4znjc,4,36,canon-full_grid_active-14,5,0.5987
notepad,kym4znjc,4,36,canon-full_grid_active-14,6,0.6815
notepad,kym4znjc,4,36,canon-full_grid_active-14,7,0.7483
notepad,kym4znjc,4,36,canon-full_grid_active-14,8,0.7483
notepad,kym4znjc,4,36,canon-full_grid_active-14,9,0.7483
notepad,kym4znjc,4,36,canon-full_grid_active-14,10,0.6645
notepad,kym4znjc,4,36,canon-full_grid_active-14,11,0.7680
notepad,kym4znjc,4,36,canon-full_grid_active-14,12,0.7451
notepad,kym4znjc,4,36,canon-full_grid_active-14,13,0.8019
notepad,kym4znjc,4,36,canon-full_grid_active-14,14,0.8682
notepad,kym4znjc,4,36,canon-full_grid_active-14,15,0.8682
notepad,kym4znjc,4,36,canon-full_grid_active-14,16,0.8703
notepad,kym4znjc,4,36,canon-full_grid_active-14,17,0.8703
notepad,kym4znjc,4,36,canon-full_grid_active-14,18,0.8734
notepad,kym4znjc,4,36,canon-full_grid_active-14,19,0.8734
notepad,kym4znjc,4,36,canon-full_grid_active-14,20,0.8734
notepad,kym4znjc,4,36,canon-full_grid_active-14,21,0.8825
notepad,kym4znjc,4,36,canon-full_grid_active-14,22,0.7987
notepad,kym4znjc,4,36,canon-full_grid_active-14,23,0.7662
notepad,kym4znjc,4,36,canon-full_grid_active-14,24,0.7613
notepad,kym4znjc,4,36,canon-full_grid_active-14,25,0.8088
notepad,kym4znjc,4,36,canon-full_grid_active-14,26,0.3288
notepad,kym4znjc,4,36,canon-full_grid_active-14,27,0.3288
notepad,kym4znjc,4,37,canon-full_grid_active-14,1,0.2300
notepad,kym4znjc,4,37,canon-full_grid_active-14,2,0.3746
notepad,kym4znjc,4,37,canon-full_grid_active-14,3,0.6054
notepad,kym4znjc,4,37,canon-full_grid_active-14,4,0.7282
notepad,kym4znjc,4,37,canon-full_grid_active-14,5,0.7674
notepad,kym4znjc,4,37,canon-full_grid_active-14,6,0.7724
notepad,kym4znjc,4,37,canon-full_grid_active-14,7,0.7674
notepad,kym4znjc,4,37,canon-full_grid_active-14,8,0.7855
notepad,kym4znjc,4,37,canon-full_grid_active-14,9,0.7674
notepad,kym4znjc,4,37,canon-full_grid_active-14,10,0.3253
notepad,kym4znjc,4,37,canon-full_grid_active-14,11,0.5960
notepad,kym4znjc,4,37,canon-full_grid_active-14,12,0.3379
notepad,kym4znjc,4,37,canon-full_grid_active-14,13,0.5084
notepad,kym4znjc,4,37,canon-full_grid_active-14,14,0.7647
notepad,kym4znjc,4,37,canon-full_grid_active-14,15,0.6918
notepad,kym4znjc,4,37,canon-full_grid_active-14,16,0.8457
notepad,kym4znjc,4,37,canon-full_grid_active-14,17,0.8457
notepad,kym4znjc,4,37,canon-full_grid_active-14,18,0.8521
notepad,kym4znjc,4,37,canon-full_grid_active-14,19,0.8026
notepad,kym4znjc,4,37,canon-full_grid_active-14,20,0.8167
notepad,kym4znjc,4,38,canon-full_grid_active-14,1,0.2300
notepad,kym4znjc,4,38,canon-full_grid_active-14,2,0.3746
notepad,kym4znjc,4,38,canon-full_grid_active-14,3,0.6054
notepad,kym4znjc,4,38,canon-full_grid_active-14,4,0.7282
notepad,kym4znjc,4,38,canon-full_grid_active-14,5,0.7674
notepad,kym4znjc,4,38,canon-full_grid_active-14,6,0.7647
notepad,kym4znjc,4,38,canon-full_grid_active-14,7,0.8155
notepad,kym4znjc,4,38,canon-full_grid_active-14,8,0.7664
notepad,kym4znjc,4,38,canon-full_grid_active-14,9,0.7767
notepad,kym4znjc,4,38,canon-full_grid_active-14,10,0.8609
notepad,kym4znjc,4,38,canon-full_grid_active-14,11,0.7832
notepad,kym4znjc,4,38,canon-full_grid_active-14,12,0.7792
notepad,kym4znjc,4,38,canon-full_grid_active-14,13,0.7857
notepad,kym4znjc,4,38,canon-full_grid_active-14,14,0.8818
notepad,kym4znjc,4,38,canon-full_grid_active-14,15,0.8626
notepad,kym4znjc,4,38,canon-full_grid_active-14,16,0.8409
notepad,kym4znjc,4,38,canon-full_grid_active-14,17,0.6469
notepad,kym4znjc,4,38,canon-full_grid_active-14,18,0.8158
notepad,kym4znjc,4,38,canon-full_grid_active-14,19,0.7651
notepad,kym4znjc,4,38,canon-full_grid_active-14,20,0.7931
notepad,kym4znjc,4,38,canon-full_grid_active-14,21,0.6581
notepad,kym4znjc,4,38,canon-full_grid_active-14,22,0.2397
notepad,kym4znjc,4,38,canon-full_grid_active-14,23,0.4233
notepad,kym4znjc,4,38,canon-full_grid_active-14,24,0.4719
notepad,kym4znjc,4,38,canon-full_grid_active-14,25,0.8353
notepad,kym4znjc,4,38,canon-full_grid_active-14,26,0.8706
notepad,kym4znjc,4,38,canon-full_grid_active-14,27,0.8072
notepad,kym4znjc,4,39,canon-full_grid_active-14,1,0.2300
notepad,kym4znjc,4,39,canon-full_grid_active-14,2,0.3746
notepad,kym4znjc,4,39,canon-full_grid_active-14,3,0.6054
notepad,kym4znjc,4,39,canon-full_grid_active-14,4,0.7282
notepad,kym4znjc,4,39,canon-full_grid_active-14,5,0.7674
notepad,kym4znjc,4,39,canon-full_grid_active-14,6,0.2949
notepad,kym4znjc,4,39,canon-full_grid_active-14,7,0.7674
notepad,kym4znjc,4,39,canon-full_grid_active-14,8,0.7674
notepad,kym4znjc,4,39,canon-full_grid_active-14,9,0.7741
notepad,kym4znjc,4,39,canon-full_grid_active-14,10,0.8251
notepad,kym4znjc,4,39,canon-full_grid_active-14,11,0.6151
notepad,kym4znjc,4,39,canon-full_grid_active-14,12,0.6424
notepad,kym4znjc,4,39,canon-full_grid_active-14,13,0.7947
notepad,kym4znjc,4,39,canon-full_grid_active-14,14,0.1993
notepad,kym4znjc,4,39,canon-full_grid_active-14,15,0.6349
notepad,kym4znjc,4,39,canon-full_grid_active-14,16,0.7212
notepad,kym4znjc,4,39,canon-full_grid_active-14,17,0.7683
notepad,kym4znjc,4,39,canon-full_grid_active-14,18,0.7355
notepad,kym4znjc,4,39,canon-full_grid_active-14,19,0.5825
notepad,kym4znjc,4,39,canon-full_grid_active-14,20,0.4725
notepad,kym4znjc,4,39,canon-full_grid_active-14,21,0.6293
notepad,kym4znjc,4,39,canon-full_grid_active-14,22,0.6401
notepad,kym4znjc,4,39,canon-full_grid_active-14,23,0.5492
notepad,kym4znjc,4,39,canon-full_grid_active-14,24,0.6234
notepad,kym4znjc,4,39,canon-full_grid_active-14,25,0.4809
notepad,kym4znjc,4,39,canon-full_grid_active-14,26,0.4628
notepad,kym4znjc,4,39,canon-full_grid_active-14,27,0.6543
notepad,kym4znjc,4,39,canon-full_grid_active-14,28,0.6384
notepad,kym4znjc,4,39,canon-full_grid_active-14,29,0.7059
notepad,kym4znjc,4,40,canon-full_grid_active-11,1,0.3138
notepad,kym4znjc,4,40,canon-full_grid_active-11,2,0.5714
notepad,kym4znjc,4,40,canon-full_grid_active-11,3,0.6746
notepad,kym4znjc,4,40,canon-full_grid_active-11,4,0.7881
notepad,kym4znjc,4,40,canon-full_grid_active-11,5,0.7810
notepad,kym4znjc,4,40,canon-full_grid_active-11,6,0.7846
notepad,kym4znjc,4,40,canon-full_grid_active-11,7,0.8875
notepad,kym4znjc,4,40,canon-full_grid_active-11,8,0.7614
notepad,kym4znjc,4,40,canon-full_grid_active-11,9,0.7508
notepad,kym4znjc,4,40,canon-full_grid_active-11,10,0.7541
notepad,kym4znjc,4,40,canon-full_grid_active-11,11,0.7003
notepad,kym4znjc,4,40,canon-full_grid_active-11,12,0.7370
notepad,kym4znjc,4,40,canon-full_grid_active-11,13,0.6612
notepad,kym4znjc,4,40,canon-full_grid_active-11,14,0.6885
notepad,kym4znjc,4,40,canon-full_grid_active-11,15,0.6752
notepad,kym4znjc,4,40,canon-full_grid_active-11,16,0.7252
notepad,kym4znjc,4,40,canon-full_grid_active-11,17,0.2014
notepad,kym4znjc,4,40,canon-full_grid_active-11,18,0.4582
notepad,kym4znjc,4,40,canon-full_grid_active-11,19,0.6589
notepad,kym4znjc,4,40,canon-full_grid_active-11,20,0.5852
notepad,kym4znjc,4,40,canon-full_grid_active-11,21,0.6589
notepad,kym4znjc,4,40,canon-full_grid_active-11,22,0.7639
notepad,kym4znjc,4,40,canon-full_grid_active-11,23,0.7639
notepad,kym4znjc,4,40,canon-full_grid_active-11,24,0.7825
notepad,kym4znjc,4,40,canon-full_grid_active-11,25,0.1672
notepad,kym4znjc,4,40,canon-full_grid_active-11,26,0.2662
notepad,kym4znjc,4,40,canon-full_grid_active-11,27,0.5822
notepad,kym4znjc,4,40,canon-full_grid_active-11,28,0.8274
notepad,kym4znjc,4,40,canon-full_grid_active-11,29,0.8274
notepad,kym4znjc,4,41,canon-full_grid_active-11,1,0.3138
notepad,kym4znjc,4,41,canon-full_grid_active-11,2,0.5714
notepad,kym4znjc,4,41,canon-full_grid_active-11,3,0.6746
notepad,kym4znjc,4,41,canon-full_grid_active-11,4,0.7881
notepad,kym4znjc,4,41,canon-full_grid_active-11,5,0.7810
notepad,kym4znjc,4,41,canon-full_grid_active-11,6,0.7836
notepad,kym4znjc,4,41,canon-full_grid_active-11,7,0.8268
notepad,kym4znjc,4,41,canon-full_grid_active-11,8,0.7818
notepad,kym4znjc,4,41,canon-full_grid_active-11,9,0.7967
notepad,kym4znjc,4,41,canon-full_grid_active-11,10,0.7948
notepad,kym4znjc,4,41,canon-full_grid_active-11,11,0.6656
notepad,kym4znjc,4,41,canon-full_grid_active-11,12,0.6751
notepad,kym4znjc,4,41,canon-full_grid_active-11,13,0.7255
notepad,kym4znjc,4,41,canon-full_grid_active-11,14,0.7871
notepad,kym4znjc,4,41,canon-full_grid_active-11,15,0.4817
notepad,kym4znjc,4,41,canon-full_grid_active-11,16,0.7871
notepad,kym4znjc,4,41,canon-full_grid_active-11,17,0.3287
notepad,kym4znjc,4,41,canon-full_grid_active-11,18,0.8469
notepad,kym4znjc,4,41,canon-full_grid_active-11,19,0.7436
notepad,kym4znjc,4,41,canon-full_grid_active-11,20,0.5418
notepad,kym4znjc,4,41,canon-full_grid_active-11,21,0.4393
notepad,kym4znjc,4,41,canon-full_grid_active-11,22,0.5452
notepad,kym4znjc,4,41,canon-full_grid_active-11,23,0.7199
notepad,kym4znjc,4,41,canon-full_grid_active-11,24,0.7687
notepad,kym4znjc,4,41,canon-full_grid_active-11,25,0.8484
notepad,kym4znjc,4,41,canon-full_grid_active-11,26,0.8333
notepad,kym4znjc,4,41,canon-full_grid_active-11,27,0.8650
notepad,kym4znjc,4,41,canon-full_grid_active-11,28,0.8323
notepad,kym4znjc,4,41,canon-full_grid_active-11,29,0.7426
notepad,kym4znjc,4,42,canon-full_grid_active-11,1,0.3138
notepad,kym4znjc,4,42,canon-full_grid_active-11,2,0.5714
notepad,kym4znjc,4,42,canon-full_grid_active-11,3,0.6746
notepad,kym4znjc,4,42,canon-full_grid_active-11,4,0.7881
notepad,kym4znjc,4,42,canon-full_grid_active-11,5,0.7810
notepad,kym4znjc,4,42,canon-full_grid_active-11,6,0.7846
notepad,kym4znjc,4,42,canon-full_grid_active-11,7,0.8000
notepad,kym4znjc,4,42,canon-full_grid_active-11,8,0.6076
notepad,kym4znjc,4,42,canon-full_grid_active-11,9,0.7556
notepad,kym4znjc,4,42,canon-full_grid_active-11,10,0.7825
notepad,kym4znjc,4,42,canon-full_grid_active-11,11,0.7756
notepad,kym4znjc,4,42,canon-full_grid_active-11,12,0.8269
notepad,kym4znjc,4,42,canon-full_grid_active-11,13,0.7871
notepad,kym4znjc,4,42,canon-full_grid_active-11,14,0.6805
notepad,kym4znjc,4,42,canon-full_grid_active-11,15,0.7621
notepad,kym4znjc,4,42,canon-full_grid_active-11,16,0.6997
notepad,kym4znjc,4,42,canon-full_grid_active-11,17,0.5458
notepad,kym4znjc,4,42,canon-full_grid_active-11,18,0.6349
notepad,kym4znjc,4,42,canon-full_grid_active-11,19,0.5935
notepad,kym4znjc,4,42,canon-full_grid_active-11,20,0.2737
notepad,kym4znjc,4,42,canon-full_grid_active-11,21,0.6804
notepad,kym4znjc,4,42,canon-full_grid_active-11,22,0.6373
notepad,kym4znjc,4,42,canon-full_grid_active-11,23,0.6805
notepad,kym4znjc,4,42,canon-full_grid_active-11,24,0.6343
notepad,kym4znjc,4,42,canon-full_grid_active-11,25,0.6634
notepad,kym4znjc,4,42,canon-full_grid_active-11,26,0.6891
notepad,kym4znjc,4,42,canon-full_grid_active-11,27,0.5175
notepad,kym4znjc,4,43,canon-full_grid_active-11,1,0.3138
notepad,kym4znjc,4,43,canon-full_grid_active-11,2,0.5714
notepad,kym4znjc,4,43,canon-full_grid_active-11,3,0.6746
notepad,kym4znjc,4,43,canon-full_grid_active-11,4,0.7881
notepad,kym4znjc,4,43,canon-full_grid_active-11,5,0.7810
notepad,kym4znjc,4,43,canon-full_grid_active-11,6,0.8020
notepad,kym4znjc,4,43,canon-full_grid_active-11,7,0.8077
notepad,kym4znjc,4,43,canon-full_grid_active-11,8,0.7881
notepad,kym4znjc,4,43,canon-full_grid_active-11,9,0.6421
notepad,kym4znjc,4,43,canon-full_grid_active-11,10,0.7500
notepad,kym4znjc,4,43,canon-full_grid_active-11,11,0.7508
notepad,kym4znjc,4,43,canon-full_grid_active-11,12,0.3507
notepad,kym4znjc,4,43,canon-full_grid_active-11,13,0.8135
notepad,kym4znjc,4,43,canon-full_grid_active-11,14,0.8025
notepad,kym4znjc,4,43,canon-full_grid_active-11,15,0.8344
notepad,kym4znjc,4,43,canon-full_grid_active-11,16,0.8147
notepad,kym4znjc,4,43,canon-full_grid_active-11,17,0.8350
notepad,kym4znjc,4,43,canon-full_grid_active-11,18,0.8371
notepad,kym4znjc,4,43,canon-full_grid_active-11,19,0.8153
notepad,kym4znjc,4,43,canon-full_grid_active-11,20,0.7962
notepad,kym4znjc,4,43,canon-full_grid_active-11,21,0.7700
notepad,kym4znjc,4,43,canon-full_grid_active-11,22,0.7707
notepad,kym4znjc,4,43,canon-full_grid_active-11,23,0.7212
notepad,kym4znjc,4,43,canon-full_grid_active-11,24,0.7796
notepad,kym4znjc,4,43,canon-full_grid_active-11,25,0.7452
notepad,kym4znjc,4,43,canon-full_grid_active-11,26,0.7157
notepad,kym4znjc,4,43,canon-full_grid_active-11,27,0.7333
notepad,kym4znjc,4,43,canon-full_grid_active-11,28,0.8065
notepad,kym4znjc,4,43,canon-full_grid_active-11,29,0.8019
notepad,kym4znjc,4,44,canon-full_grid_active-11,1,0.3138
notepad,kym4znjc,4,44,canon-full_grid_active-11,2,0.5714
notepad,kym4znjc,4,44,canon-full_grid_active-11,3,0.6746
notepad,kym4znjc,4,44,canon-full_grid_active-11,4,0.7881
notepad,kym4znjc,4,44,canon-full_grid_active-11,5,0.6622
notepad,kym4znjc,4,44,canon-full_grid_active-11,6,0.7793
notepad,kym4znjc,4,44,canon-full_grid_active-11,7,0.8852
notepad,kym4znjc,4,44,canon-full_grid_active-11,8,0.8053
notepad,kym4znjc,4,44,canon-full_grid_active-11,9,0.8179
notepad,kym4znjc,4,44,canon-full_grid_active-11,10,0.7752
notepad,kym4znjc,4,44,canon-full_grid_active-11,11,0.7647
notepad,kym4znjc,4,44,canon-full_grid_active-11,12,0.8459
notepad,kym4znjc,4,44,canon-full_grid_active-11,13,0.7647
notepad,kym4znjc,4,44,canon-full_grid_active-11,14,0.7541
notepad,kym4znjc,4,44,canon-full_grid_active-11,15,0.7360
notepad,kym4znjc,4,44,canon-full_grid_active-11,16,0.1765
notepad,kym4znjc,4,44,canon-full_grid_active-11,17,0.4034
notepad,kym4znjc,4,44,canon-full_grid_active-11,18,0.5900
notepad,kym4znjc,4,44,canon-full_grid_active-11,19,0.7630
notepad,kym4znjc,4,44,canon-full_grid_active-11,20,0.7564
notepad,kym4znjc,4,44,canon-full_grid_active-11,21,0.8613
notepad,kym4znjc,4,44,canon-full_grid_active-11,22,0.8774
notepad,kym4znjc,4,44,canon-full_grid_active-11,23,0.8818
notepad,kym4znjc,4,44,canon-full_grid_active-11,24,0.7855
notepad,kym4znjc,4,44,canon-full_grid_active-11,25,0.8631
notepad,kym4znjc,4,44,canon-full_grid_active-11,26,0.8878
notepad,kym4znjc,4,44,canon-full_grid_active-11,27,0.8818
notepad,kym4znjc,4,44,canon-full_grid_active-11,28,0.6429
notepad,kym4znjc,4,44,canon-full_grid_active-11,29,0.6677
notepad,kym4znjc,4,44,canon-full_grid_active-11,30,0.7653
notepad,kym4znjc,4,45,canon-full_grid_active-11,1,0.3138
notepad,kym4znjc,4,45,canon-full_grid_active-11,2,0.5714
notepad,kym4znjc,4,45,canon-full_grid_active-11,3,0.6746
notepad,kym4znjc,4,45,canon-full_grid_active-11,4,0.7860
notepad,kym4znjc,4,45,canon-full_grid_active-11,5,0.7862
notepad,kym4znjc,4,45,canon-full_grid_active-11,6,0.7567
notepad,kym4znjc,4,45,canon-full_grid_active-11,7,0.8418
notepad,kym4znjc,4,45,canon-full_grid_active-11,8,0.7353
notepad,kym4znjc,4,45,canon-full_grid_active-11,9,0.6984
notepad,kym4znjc,4,45,canon-full_grid_active-11,10,0.7228
notepad,kym4znjc,4,45,canon-full_grid_active-11,11,0.7195
notepad,kym4znjc,4,45,canon-full_grid_active-11,12,0.7228
notepad,kym4znjc,4,45,canon-full_grid_active-11,13,0.1338
notepad,kym4znjc,4,45,canon-full_grid_active-11,14,0.7607
notepad,kym4znjc,4,45,canon-full_grid_active-11,15,0.7185
notepad,kym4znjc,4,45,canon-full_grid_active-11,16,0.7484
notepad,kym4znjc,4,45,canon-full_grid_active-11,17,0.3287
notepad,kym4znjc,4,45,canon-full_grid_active-11,18,0.3487
notepad,kym4znjc,4,45,canon-full_grid_active-11,19,0.6503
notepad,kym4znjc,4,45,canon-full_grid_active-11,20,0.6599
notepad,kym4znjc,4,45,canon-full_grid_active-11,21,0.6655
notepad,kym4znjc,4,45,canon-full_grid_active-11,22,0.7926
notepad,kym4znjc,4,45,canon-full_grid_active-11,23,0.7926
notepad,kym4znjc,4,45,canon-full_grid_active-11,24,0.8059
notepad,kym4znjc,4,45,canon-full_grid_active-11,25,0.1672
notepad,kym4znjc,4,45,canon-full_grid_active-11,26,0.2662
notepad,kym4znjc,4,45,canon-full_grid_active-11,27,0.5822
notepad,kym4znjc,4,45,canon-full_grid_active-11,28,0.5822
notepad,kym4znjc,4,45,canon-full_grid_active-11,29,0.5822
notepad,kym4znjc,4,46,canon-full_grid_active-11,1,0.3138
notepad,kym4znjc,4,46,canon-full_grid_active-11,2,0.5714
notepad,kym4znjc,4,46,canon-full_grid_active-11,3,0.6746
notepad,kym4znjc,4,46,canon-full_grid_active-11,4,0.7715
notepad,kym4znjc,4,46,canon-full_grid_active-11,5,0.7614
notepad,kym4znjc,4,46,canon-full_grid_active-11,6,0.7542
notepad,kym4znjc,4,46,canon-full_grid_active-11,7,0.8706
notepad,kym4znjc,4,46,canon-full_grid_active-11,8,0.7458
notepad,kym4znjc,4,46,canon-full_grid_active-11,9,0.7682
notepad,kym4znjc,4,46,canon-full_grid_active-11,10,0.7682
notepad,kym4znjc,4,46,canon-full_grid_active-11,11,0.7752
notepad,kym4znjc,4,46,canon-full_grid_active-11,12,0.8301
notepad,kym4znjc,4,46,canon-full_grid_active-11,13,0.8306
notepad,kym4znjc,4,46,canon-full_grid_active-11,14,0.8697
notepad,kym4znjc,4,46,canon-full_grid_active-11,15,0.7806
notepad,kym4znjc,4,46,canon-full_grid_active-11,16,0.7955
